Block_Device File Inode Blocks
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/shared_prefs/gms.people.xml" 867549 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/profiles/com.intel.awareness.plugin.mofd" 1578214 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-860668506" 867268 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.calendar/shared_prefs/com.google.android.calendar_preferences.xml" 867467 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@framework@com.google.widevine.software.drm.jar@classes.dex" 1577980 
/dev/block/mmcblk0p10 179:10 "/data/logs/stats12_07c40f174bcf9f69ff34/aplog_boot_BOOT_20010904110730" 98253 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig1763020368" 867233 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/profiles/com.google.android.apps.enterprise.dmagent" 1578244 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog20_eea8de4ab2e7e91ed6da/0-msc0_dumper-ramoops-1" 106300 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog15_d202f656bb61d1c6f1f0/aplog_boot_WDT_20010904212039" 98293 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/profiles/com.android.bluetoothmidiservice" 1578155 
/dev/block/mmcblk0p10 179:10 "/data/logs/stats13_2fd91fcf611f4b78f3e9/aplog_boot_BOOT_20010904184703" 98275 
/dev/block/mmcblk0p10 179:10 "/data/logs/stats27_095e528a522c50b57543/props" 106399 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/profiles/com.intel.imsstack" 1578139 
/dev/block/mmcblk0p10 179:10 "/data/system/dropbox/storage_trim@1000219488245.txt" 498742 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/files/com.google.android.gms.auth.be.change.AccountsChange" 867574 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig1616589230" 867386 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@app@UserDictionaryProvider@UserDictionaryProvider.apk@classes.dex" 1578292 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/databases/copresence_state.db" 867412 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/profiles/com.google.android.talk" 1578153 
/dev/block/mmcblk0p10 179:10 "/data/.layout_version" 13 
/dev/block/mmcblk0p10 179:10 "/data/gps/LBS_EXCP.txt" 1144659 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.tts/shared_prefs/com.google.android.gms.analytics.prefs.xml" 867484 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@app@LiveWallpapersPicker@LiveWallpapersPicker.apk@classes.dex" 1578181 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86/system@framework@telecom.jar@classes.dex" 1578055 
/dev/block/mmcblk0p10 179:10 "/data/data/com.redlicense.benchmark.sqlite/databases/rlbencmark.db-journal" 867853 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@app@DocumentsUI@DocumentsUI.apk@classes.dex" 1578235 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/databases/gcm_registrar.db-journal" 867094 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/app_extracted_libs/x86/libappstreaming_jni.so" 866963 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.apps.maps/shared_prefs/settings_preference.xml" 866979 
/dev/block/mmcblk0p10 179:10 "/data/gps/GNSS_LUT.txt" 1144662 
/dev/block/mmcblk0p10 179:10 "/data/gps/LBS_AMIL.txt" 1144655 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/profiles/com.intel.internal.telephony.SARManager" 1578259 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog18_de692b9d10ac7ec0f9a8/aplog_boot_WDT_20010904233942" 98328 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-1039458114" 867173 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@priv-app@CarrierConfig@CarrierConfig.apk@classes.dex" 1578304 
/dev/block/mmcblk0p10 179:10 "/data/logs/stats17_0c8726b3d69582df0477/aplog_boot_BOOT_20010904224325" 98322 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@priv-app@GooglePartnerSetup@GooglePartnerSetup.apk@classes.dex" 1578227 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86/system@framework@com.google.android.maps.jar@classes.dex" 1578013 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/databases/subscribedfeeds.db" 866876 
/dev/block/mmcblk0p10 179:10 "/data/logs/stats23_1d388ef6abeba5a9c58f/props" 106335 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86/system@framework@monkey.jar@classes.dex" 1578049 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-448357821" 867405 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86/system@framework@com.android.media.remotedisplay.jar@classes.dex" 1578014 
/dev/block/mmcblk0p10 179:10 "/data/logs/stats16_486326884b8feb826b03/aplog_boot_BOOT_20010904213123" 98310 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog6_346a62855ff8751a5c54/crashfile" 98200 
/dev/block/mmcblk0p10 179:10 "/data/data/com.intel.crashreport/shared_prefs/logconfigPrivatePreferences.xml" 867659 
/dev/block/mmcblk0p10 179:10 "/data/data/com.android.settings/databases/search_index.db-journal" 867712 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog26_8218c392259f2ad6ce63/aplog_WDT_20010907133743.gz" 106370 
/dev/block/mmcblk0p10 179:10 "/data/logs/aplog.13" 65457 
/dev/block/mmcblk0p10 179:10 "/data/logs/aplog.15" 65450 
/dev/block/mmcblk0p10 179:10 "/data/data/com.android.providers.settings/databases/settings.db-journal" 866809 
/dev/block/mmcblk0p10 179:10 "/data/data/com.android.providers.telephony/shared_prefs/preferred-apn.xml" 866969 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig591396737" 867266 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.apps.docs/databases/DocList.db" 867741 
/dev/block/mmcblk0p10 179:10 "/data/property/persist.crashlogd.root" 670443 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.googlequicksearchbox/shared_prefs/com.android.launcher3.managedusers.prefs.xml" 867596 
/dev/block/mmcblk0p10 179:10 "/data/logs/aplog.18" 65443 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/vendor@app@CrashReport@CrashReport.apk@classes.dex" 1578072 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-583639270" 867166 
/dev/block/mmcblk0p10 179:10 "/data/logs/stats21_9e75e0b055debb4b0159/props" 106321 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig400825812" 867325 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/files/AppDataSearch/main/cur/ds.urifps.n" 867089 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/files/AppDataSearch/main/cur/ds.urifps.h" 867088 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig611890351" 867397 
/dev/block/mmcblk0p10 179:10 "/data/logs/stats0_3a06cc957f73d4cd69de/cmdline" 65423 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/files/AppDataSearch/main/cur/ds.urifps.s" 867091 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/databases/ns.db-journal" 867077 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/files/AppDataSearch/main/cur/ds.urifps.x" 867090 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.music/files/._playmusicid" 867676 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-466204221" 867368 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gm/databases/EmailProvider.db-journal" 866895 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@priv-app@GmsCore@GmsCore.apk@classes.dex" 1578172 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.music/databases/config.db-journal" 867679 
/dev/block/mmcblk0p10 179:10 "/data/app/com.andromeda.androbench2-1/base.apk" 98123 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/profiles/com.android.noisefield" 1578184 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/databases/config.db" 866945 
/dev/block/mmcblk0p10 179:10 "/data/data/com.intel.crashreport/databases/eventlogs.db-journal" 867664 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/profiles/com.android.providers.userdictionary" 1578293 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/shared_prefs/Settingsstats.xml" 867133 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig1569619143" 866999 
/dev/block/mmcblk0p10 179:10 "/data/system/usagestats/0/daily/999648000000" 499004 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@framework@intel.cloudservices.jar@classes.dex" 1577983 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.music/shared_prefs/MusicPreferences.xml" 867544 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@app@rxn_services_xybrid@rxn_services_xybrid.apk@classes.dex" 1578219 
/dev/block/mmcblk0p10 179:10 "/data/logs/stats16_486326884b8feb826b03/props" 98311 
/dev/block/mmcblk0p10 179:10 "/data/iozone.tmp" 15 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86/system@app@ModemClientJavaTest@ModemClientJavaTest.apk@classes.dex" 1578120 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/profiles/com.android.phasebeam" 1578257 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.inputmethod.latin/files/Contacts.dict" 867754 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@framework@com.android.future.usb.accessory.jar@classes.dex" 1577989 
/dev/block/mmcblk0p10 179:10 "/data/logs/events/eventfile_85408465dcbf2a332031" 65448 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/profiles/com.google.android.inputmethod.japanese" 1578151 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@priv-app@DownloadProvider@DownloadProvider.apk@classes.dex" 1578185 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog28_f74f712841f5bcd5dd46/dropbox-2001-09-07-14-01-00.txt" 106390 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.apps.magazines/app_dex/pdflib.dex.jar" 867560 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.display.deleted" 867106 
/dev/block/mmcblk0p10 179:10 "/data/system/dropbox/SYSTEM_TOMBSTONE@1000219494073.txt.gz" 498767 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lexicon.h" 867097 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lexicon.n" 867098 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lexicon.s" 867100 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lexicon.x" 867099 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog27_d7690229c47e84f0c92b/fwerr_bert-dump_20010907133954.bin" 106376 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/databases/iu.upload.db" 867441 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.googlequicksearchbox/cache/g3_grammars/en-US/contacts/prons.cache" 867814 
/dev/block/mmcblk0p10 179:10 "/data/gps/LBS_SUPL.txt" 1144656 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-145439065" 867384 
/dev/block/mmcblk0p10 179:10 "/data/logs/stats8_6c47f10c08f3b0009a34/props" 98227 
/dev/block/mmcblk0p10 179:10 "/data/system/locksettings.db-wal" 498785 
/dev/block/mmcblk0p10 179:10 "/data/logs/events/eventfile_30d20307d4e02667595a" 65466 
/dev/block/mmcblk0p10 179:10 "/data/dontpanic/apanic_console" 1152818 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/profiles/com.intel.fmapp" 1578255 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.apps.docs/databases/google_analytics_v4.db-journal" 867747 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog12_51dfd94445c90fad2629/crashfile" 98262 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/app_extracted_libs/x86/libgmscore.so" 866962 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@priv-app@ExternalStorageProvider@ExternalStorageProvider.apk@classes.dex" 1578245 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/files/AppDataSearch/main/cur/ds.status.flushed" 867680 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-1667267021" 867182 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig496257242" 867319 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@framework@boot.art" 1577976 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-1576425526" 867324 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-1532994642" 867341 
/dev/block/mmcblk0p10 179:10 "/data/data/com.android.phone/shared_prefs/com.android.phone_preferences.xml" 867035 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.googlequicksearchbox/cache/g3_grammars/en-US/contacts/v999186775651/metadata" 867816 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.music/databases/config.db" 867678 
/dev/block/mmcblk0p10 179:10 "/data/logs/stats28_19caf5e22f16987086d4/cmdline" 106409 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-236448296" 867189 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@framework@android.test.runner.jar@classes.dex" 1577994 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gm/databases/EmailProviderBody.db" 866897 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@framework@dpm.jar@classes.dex" 1578023 
/dev/block/mmcblk0p10 179:10 "/data/logs/stats7_f2b89733e8af2e269817/aplog_boot_BOOT_20010830195113" 98204 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/databases/gservices.db-journal" 866874 
/dev/block/mmcblk0p10 179:10 "/data/gps/LBS_SGNC.txt" 1144658 
/dev/block/mmcblk0p10 179:10 "/data/logs/events/eventfile_904e129762b0def84c9b" 65453 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog6_346a62855ff8751a5c54/apanic_console" 98195 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog7_57fa28cc552023b11ba2/dumpstate-2001-08-30-21-06-40.txt" 98214 
/dev/block/mmcblk0p10 179:10 "/data/misc/wifi/entropy.bin" 506955 
/dev/block/mmcblk0p10 179:10 "/data/data/com.android.systemui/shared_prefs/com.android.systemui.xml" 866841 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/app_ulr_db/000207.log" 867753 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-1568649631" 867363 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-1940717675" 867183 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-1632831702" 867242 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.tts/files/integrity_cache" 867492 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/profiles/com.intel.awareness.plugin" 1578226 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog5_e0e91555a9580e6ce5f8/fwerr_bert-dump_20010830171029.bin" 98187 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@app@DeskClockGoogle@DeskClockGoogle.apk@classes.dex" 1578274 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/profiles/com.intel.autocall" 1578165 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig598410293" 867401 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/vendor@app@RefCam2@RefCam2.apk@classes.dex" 1578158 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog32_6c3afc958352469803e4/crashfile" 106420 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.apps.magazines/shared_prefs/CurrentsPreferences.xml" 867542 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-124048059" 867269 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/vendor@app@com.intel.aware.csp.historical.provider@com.intel.aware.csp.historical.provider.apk@classes.dex" 1578318 
/dev/block/mmcblk0p10 179:10 "/data/data/com.redlicense.benchmark.sqlite/databases/rlbencmark.db" 867852 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig2117378174" 867406 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog20_eea8de4ab2e7e91ed6da/console-ramoops.gz" 106310 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/databases/networkstatistics.sqlite-journal" 867685 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@framework@services.jar@classes.dex" 1577977 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@priv-app@fmapp@fmapp.apk@classes.dex" 1578254 
/dev/block/mmcblk0p10 179:10 "/data/system/users/0/settings_system.xml" 499059 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/databases/reminders.db" 866943 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.googlequicksearchbox/shared_prefs/ThrottlingLogger.xml" 867757 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog18_de692b9d10ac7ec0f9a8/0-msc0_dumper-ramoops-1" 98326 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-516632766" 867276 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@app@FaceLock@FaceLock.apk@classes.dex" 1578166 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/shared_prefs/proxy-sms-corpus.xml" 867038 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-1481872237" 867190 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-1680615527" 867352 
/dev/block/mmcblk0p10 179:10 "/data/system/packages.list" 498808 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.googlequicksearchbox/files/extradex_jars/XvrAtSKp7u9AkTgp1gNFStQ/verified/ondevicewebsuggest/ondevicewebsuggest-0.jar" 867513 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/databases/playlog.db" 866996 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-390423169" 867338 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog11_8b15c81b3eac7cb66ae9/aplog_TOMBSTONE_20010904151456.gz" 98263 
/dev/block/mmcblk0p10 179:10 "/data/logs/stats26_fc4327597c4af7138d70/cmdline" 106379 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-400698088" 867321 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-264496762" 867350 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog20_eea8de4ab2e7e91ed6da/crashfile" 106304 
/dev/block/mmcblk0p10 179:10 "/data/data/com.antutu.ABenchMark/database/devinfo" 867868 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-1589600257" 867172 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig886936602" 867329 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@app@Music2@Music2.apk@classes.dex" 1578268 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.index" 867107 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@app@IntelSecurityAssist@IntelSecurityAssist.apk@classes.dex" 1578298 
/dev/block/mmcblk0p10 179:10 "/data/system/dropbox/system_app_strictmode@1000219499051.txt.gz" 498789 
/dev/block/mmcblk0p10 179:10 "/data/data/com.android.providers.telephony/shared_prefs/build-id.xml" 867007 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig1943182139" 867245 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-1188047319" 867231 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-1298838250" 867188 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig1342978344" 867292 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/profiles/com.intel.internal.telephony.TelephonyEventsNotifier" 1578210 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/databases/device_connections.db-journal" 867056 
/dev/block/mmcblk0p10 179:10 "/data/data/com.android.providers.media/shared_prefs/com.android.providers.media_preferences.xml" 867020 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.googlequicksearchbox/files/extradex_jars/XvrAtSKp7u9AkTgp1gNFStQ/verified/mergedextradex/mergedextradex-0.jar" 866925 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-1678046509" 867357 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/profiles/com.android.externalstorage" 1578246 
/dev/block/mmcblk0p10 179:10 "/data/logs/stats14_d35202dc3b877cedc434/console-ramoops" 98286 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig1951278287" 867159 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog12_51dfd94445c90fad2629/aplog_JAVA_TOMBSTONE_20010904153739.gz" 98257 
/dev/block/mmcblk0p10 179:10 "/data/logs/stats1_72adb3215af9309e772a/console-ramoops" 98115 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog10_a984e5e772bf7ec91bf8/aplog_WDT_20010830210831.gz" 98241 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog0_be6fb4dc6d393e73035c/aplog_boot_WDT_20010830144500" 98132 
/dev/block/mmcblk0p10 179:10 "/data/data/com.intel.awareness.AwareHub/files/libawarenative.so" 867755 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@framework@javax.obex.jar@classes.dex" 1577990 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/profiles/com.android.server.telecom" 1578101 
/dev/block/mmcblk0p10 179:10 "/data/property/persist.sys.locale" 670436 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/profiles/com.intel.passpoint.ui" 1578085 
/dev/block/mmcblk0p10 179:10 "/data/data/com.intel.afotaapp/shared_prefs/AFotaAppPrivatePreferences.xml" 867649 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@framework@boot.oat" 1577974 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog17_aea4f513946fb9f477ba/0-msc0_dumper-ramoops-1" 98314 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.apps.photos/app_null/background_results.bin" 867692 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86/system@priv-app@GmsCore@GmsCore.apk@classes.dex" 1578174 
/dev/block/mmcblk0p10 179:10 "/data/logs/stats29_baf0fd1a4c24fcd75f0e/props" 106430 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig866108634" 867337 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86/system@framework@appwidget.jar@classes.dex" 1578039 
/dev/block/mmcblk0p10 179:10 "/data/data/com.android.providers.userdictionary/databases/user_dict.db-journal" 867050 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.googlequicksearchbox/shared_prefs/reflection_multi_process.xml" 867850 
/dev/block/mmcblk0p10 179:10 "/data/anr/traces.txt" 678611 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/profiles/com.intel.ir94.videocme.service" 1578091 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/files/AppDataSearch/main/cur/idx.lite.lexicon.deleted" 867112 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/profiles/com.intel.aware.aaapkservice" 1578089 
/dev/block/mmcblk0p10 179:10 "/data/data/com.intel.awareness.AwareHub/files/libpdrnative.so" 867774 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@priv-app@SharedStorageBackup@SharedStorageBackup.apk@classes.dex" 1578310 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/vendor@app@TelephonyEventsNotifier@TelephonyEventsNotifier.apk@classes.dex" 1578209 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/shared_prefs/init.initialized_version.xml" 867033 
/dev/block/mmcblk0p10 179:10 "/data/system/locksettings.db-shm" 498786 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog4_468d14064a89fcb12515/apanic_console" 98169 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/vendor@app@AwareResource@AwareResource.apk@classes.dex" 1578193 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.tts/databases/google_analytics_v4.db-journal" 867507 
/dev/block/mmcblk0p10 179:10 "/data/media/0/intel/imslogs8.ilg" 588732 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/databases/icing_contacts.db-journal" 867041 
/dev/block/mmcblk0p10 179:10 "/data/data/com.intel.awareness.AwareHub/databases/awarehub.db-journal" 867760 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/profiles/com.android.shell" 1578127 
/dev/block/mmcblk0p10 179:10 "/data/logs/events/eventfile_4c10a699ac7c098e5935" 65439 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-1335026535" 867385 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-380839457" 867218 
/dev/block/mmcblk0p10 179:10 "/data/system/seapp_hash" 498751 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/profiles/com.intel.awareness.AwareHub" 1578065 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig456544148" 867379 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@app@talkback@talkback.apk@classes.dex" 1578286 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@framework@telecom.jar@classes.dex" 1578034 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig1998873680" 867349 
/dev/block/mmcblk0p10 179:10 "/data/logs/stats0_3a06cc957f73d4cd69de/aplog_boot_BOOT_20010816114142" 65426 
